time,reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,distance_to_target,total_velocity,angular_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.5000000000000018,0.4806936221045673,0.0,0.0,49.30427790779326,0.0,0.0,0.0,0.0,0.0,16.7554246204673,0.0,0.0,0.0,14.159238299766853,16.7554246204673,0.0,900.0,900.0,1.0,1.0
2.520000000000002,0.4695744978827644,0.0,0.0,49.63954521730608,0.0,0.0,0.0,0.0,0.0,16.771306330814852,0.0,0.0,0.0,14.14672851405465,16.771306330814852,0.0,900.0,900.0,1.0,1.0
2.540000000000002,0.4584439734669244,0.0,0.0,49.97512495164404,0.0,0.0,0.0,0.0,0.0,16.786667102981035,0.0,0.0,0.0,14.142157500467555,16.786667102981035,0.0,900.0,900.0,1.0,1.0
2.560000000000002,0.44732120393189667,0.0,0.0,50.311006858226456,0.0,0.0,0.0,0.0,0.0,16.801523555260772,0.0,0.0,0.0,14.145554964930287,16.801523555260772,0.0,900.0,900.0,1.0,1.0
2.580000000000002,0.4362252826696963,0.0,0.0,50.64718101184445,0.0,0.0,0.0,0.0,0.0,16.815891806538442,0.0,0.0,0.0,14.156936224412823,16.815891806538442,0.0,900.0,900.0,1.0,1.0
2.600000000000002,0.4251750105270929,0.0,0.0,50.983637804802484,0.0,0.0,0.0,0.0,0.0,16.82978748926502,0.0,0.0,0.0,14.176302174087454,16.82978748926502,0.0,900.0,899.9998779296875,1.0000001192092896,1.0
2.620000000000002,0.4141889448305966,0.0,0.0,51.32036793665731,0.0,6.283185297129832,0.0,0.0,0.0,16.843225696217267,0.0,-1.004975352726752e-06,0.0,14.203639374757186,16.843225696217267,1.004975352726752e-06,900.0,899.9998779296875,1.0000004768371582,1.0
2.640000000000002,0.4032850372388839,2.1023633048070628e-11,0.0,51.65736240555254,0.0,6.283185266978634,0.0,2.102363304807063e-09,0.0,16.856221193305043,0.0,-2.010144455266552e-06,0.0,14.23892025902661,16.856221193305043,2.010144455266552e-06,900.0,899.9998779296875,1.0000020265579224,1.0
2.660000000000002,0.3924805016958955,1.4699723338658576e-10,0.0,51.99461249978012,0.0,6.283185216722117,0.0,1.0494996729044452e-08,0.0,16.86878822945281,0.0,-3.015507349982132e-06,0.0,14.282103452269878,16.86878822945281,3.015507349982132e-06,900.0,899.999755859375,1.000007152557373,1.0
2.680000000000002,0.3817918781016302,5.453673949461166e-10,0.0,52.33210978758453,0.0,6.283185136306663,0.0,2.9342019426908624e-08,0.0,16.88094055098819,0.0,-5.026038028566865e-06,0.0,14.333134201926674,16.88094055098819,5.026038028566865e-06,900.0,899.999755859375,1.0000243186950684,1.0
2.700000000000002,0.3712346940897363,1.4875398065546794e-09,0.0,52.66984610923242,0.0,6.28318501567672,0.0,6.487522173394765e-08,0.0,16.892691613800576,0.0,-7.036956345239771e-06,0.0,14.39194490738596,16.892691613800576,7.036956345239771e-06,900.0,899.9996948242188,1.0000792741775513,1.0
2.720000000000002,0.360823467298102,3.3900954885591164e-09,0.0,53.00781356896578,0.0,6.283184849799667,0.0,1.2538034646649605e-07,0.0,16.904054359535646,0.0,-9.55074889989346e-06,0.0,14.458455740425833,16.904054359535646,9.55074889989346e-06,900.0,899.9995727539062,1.000247597694397,1.0
2.740000000000002,0.3505717097559822,6.845333752567802e-09,0.0,53.346004525855456,0.0,6.2831846235921915,0.0,2.2014347993437245e-07,0.0,16.915041329431702,0.0,-1.3069998687852727e-05,0.0,14.532575344726018,16.915041329431702,1.3069998687852727e-05,900.0,899.9995727539062,1.0007449388504028,1.0
2.760000000000002,0.3404916633748638,1.2662021772387914e-08,0.0,53.684411586895244,0.0,6.283184326992934,0.0,3.6152532204763883e-07,0.0,16.92566477454708,0.0,-1.6589926915018718e-05,0.0,14.614201602838504,16.925664774547084,1.6589926915018718e-05,900.0,899.9994506835938,1.0021443367004395,1.0
2.780000000000002,0.33059443101185815,2.1916334657581432e-08,0.0,54.0230275989645,0.0,6.283183949938611,0.0,5.639059664717132e-07,0.0,16.93593643237843,0.0,-2.1115505399228463e-05,0.0,14.703222457124946,16.93593643237844,2.1115505399228463e-05,900.0,899.9993286132812,1.005927324295044,1.0
2.800000000000002,0.32088991668563216,3.59921502955482e-08,0.0,54.36184564068955,0.0,6.283183472314283,0.0,8.436755973249635e-07,0.0,16.945867740127074,0.0,-2.6646927410960434e-05,0.0,14.799516771616547,16.945867740127095,2.6646927410960434e-05,900.0,899.999267578125,1.0157058238983154,1.0
2.820000000000002,0.3113867377760656,5.6641848894182265e-08,0.0,54.700859016190435,0.0,6.2831828790260005,0.0,1.2212942625384432e-06,0.0,16.955469809961563,0.0,-3.2681900776024315e-05,0.0,14.902955222279301,16.955469809961606,3.2681900776024315e-05,900.0,899.9991455078125,1.0396728515625,1.0
2.840000000000002,0.3020923597721181,8.605718264082413e-08,0.0,55.04006124768195,0.0,6.28318215497692,0.0,1.7202391121257432e-06,0.0,16.96475333918931,0.0,-3.972300730175452e-05,0.0,15.013401202234013,16.964753339189397,3.972300730175452e-05,900.0,899.9991455078125,1.0967674255371094,1.0
2.860000000000002,0.2930129418080795,1.269294987741848e-07,0.0,55.379446068949754,0.0,6.283181290092147,0.0,2.3669925012103244e-06,0.0,16.97372878759141,0.0,-4.6765470062553576e-05,0.0,15.130711730455676,16.973728787591575,4.6765470062553576e-05,900.0,899.9990234375,1.230900764465332,1.0
2.880000000000002,0.28415356622195176,1.824994321953466e-07,0.0,55.71900741835426,0.0,6.28318027429486,0.0,3.1900008409058565e-06,0.0,16.982406152859053,0.0,-5.481425866039491e-05,0.0,15.254738352433398,16.98240615285935,5.481425866039491e-05,900.0,899.9990234375,1.5475858449935913,1.0
2.900000000000002,0.27551809059362176,2.5659615187971325e-07,0.0,56.05873943237007,0.0,6.283179097506306,0.0,4.219671127530808e-06,0.0,16.990795248721792,0.0,-6.286459671270907e-05,0.0,15.385328023069023,16.990795248722314,6.286459671270907e-05,900.0,899.9989013671875,2.274016857147217,1.0000001192092896
2.920000000000002,0.26710896971304804,3.536765334919849e-07,0.0,56.39863644085299,6.2831852837683595,6.283177749645809,0.0,5.488367033696356e-06,0.0,16.99890559957019,-2.341122665643787e-06,-7.192145303752575e-05,0.0,15.522323963526894,16.998905599571074,7.195954601277452e-05,900.0,899.9989013671875,3.840653657913208,1.0000004768371582
2.940000000000002,0.25892321615926855,4.788644295223399e-07,-4.776898553232709e-11,56.738692983483084,6.2831848463997595,6.283176220630761,0.0,7.0304225693391415e-06,-4.776898553232709e-09,17.006748663438675,-4.139573745112939e-05,-8.098005171610185e-05,0.0,15.665566493086395,17.006748663440128,9.09471047096353e-05,899.9998779296875,899.9989013671875,6.948737144470215,1.000001072883606
2.960000000000002,0.2509473660969595,6.379903714646605e-07,-1.0823360553994824e-09,57.07890386893373,6.283182234610063,6.283174520476015,0.0,8.882171624892926e-06,-9.867980843348281e-08,17.01433988162569,-0.0002197832321939276,-8.903542285247773e-05,0.0,15.814893842433614,17.01433988162801,0.00023713282285700015,899.9998779296875,899.9989013671875,12.577536582946777,1.000002384185791
2.980000000000002,0.2431434865206705,8.375921493690269e-07,-9.310771506772162e-09,57.41926436566847,6.283171281231837,6.28317265919836,0.0,1.107800616554371e-05,-7.24163736703785e-07,17.02170979184801,-0.0008755545902768828,-9.709234256624261e-05,0.0,15.970142991283799,17.02170979185163,0.0008809215422158325,899.9998779296875,899.9990234375,22.338281631469727,1.0000048875808716
3.000000000000002,0.23540677232914686,1.084881127478451e-06,-5.2326460080033155e-08,57.7597708025557,6.283132060235932,6.283170646816508,0.0,1.3650891645398708e-05,-3.577405120622314e-06,17.028933896874854,-0.0030465450003324948,-0.00010414584263383443,0.0,16.131150679883433,17.0289338968807,0.0030483245882925317,899.9998779296875,899.9990234375,38.544837951660156,1.000009536743164
3.0200000000000022,0.2274831342110281,1.3877289177546702e-06,-2.3222257981869544e-07,58.10042223283899,6.283005002817056,6.283168493351104,0.0,1.6633887382223226e-05,-1.4412206853243912e-05,17.03620913145395,-0.009659196887206453,-0.0001112006977977117,0.0,16.297754975460496,17.03620913146817,0.0096598369603741,899.9998779296875,899.9991455078125,64.07926940917969,1.000017762184143
3.0400000000000023,0.21884834284384072,1.7547087317549413e-06,-8.883531326617196e-07,58.44122454533453,6.282626939347589,6.283166208824724,0.0,2.0064094017803894e-05,-5.1200848431058507e-05,17.04402211809953,-0.028147150059501323,-0.0001172519402007238,0.0,16.469798253094964,17.044022118188245,0.028147394275306662,899.9998779296875,899.999267578125,101.63036346435547,1.0000303983688354
3.0600000000000023,0.2086714084495422,2.1952587178595826e-06,-3.0608453204336737e-06,58.78219910824181,6.281596094674747,6.283163813311553,0.0,2.399090459266022e-05,-0.00016604837034613692,17.053434172628478,-0.0749373172245786,-0.00012229937677073825,0.0,16.647133041114003,17.053434173453756,0.07493741702217045,899.9998779296875,899.9993286132812,151.6529083251953,1.0000449419021606
3.0800000000000023,0.19617771023746317,2.7200184002772064e-06,-9.708006966179916e-06,59.12339671651563,6.279052127048306,6.283161321864803,0.0,2.848506364910216e-05,-0.0004986677942284873,17.066326654753126,-0.17945944541939018,-0.0001268452981954346,0.0,16.82963182624032,17.066326662062284,0.1794594902477012,900.0,899.9994506835938,209.3879852294922,1.0000510215759277
3.1000000000000023,0.18158594042375759,3.341267287738597e-06,-2.8586294043593003e-05,59.464910390687464,6.273467602503663,6.2831587394909025,0.0,3.363982509703695e-05,-0.0013891609135128213,17.08504076243005,-0.37899300904493527,-0.00013139209188117658,0.0,17.017198171411973,17.08504081893854,0.37899303182092436,900.0,899.9995727539062,262.224853515625,1.000037670135498
3.1200000000000023,0.16664175610217935,4.072986987157086e-06,-7.804396147760636e-05,59.806866981816704,6.262759392080934,6.283156076222085,0.0,3.9532144844811865e-05,-0.0035566058298885156,17.11061835049369,-0.6918280332280835,-0.00013493478988667784,0.0,17.20976813977004,17.11061872017664,0.6918280463869875,900.0,899.999755859375,292.955810546875,1.0000163316726685
3.1400000000000023,0.15334004256967962,4.929732864153932e-06,-0.00019590357257379977,60.14937830193093,6.245029957966658,6.283153357167016,0.0,4.614244285487274e-05,-0.008229355279730826,17.140513660929273,-1.0811153781995635,-0.0001369707168635589,0.0,17.40728868695246,17.140515636494733,1.0811153868762402,900.0,899.9998779296875,293.5423278808594,1.0000046491622925
3.1600000000000024,0.14229215238593507,5.924639530647314e-06,-0.0004483999538202328,60.49248022702951,6.219529722588277,6.2831506074391665,0.0,5.334822379446536e-05,-0.017020282844912478,17.169678848928836,-1.4689081596386322,-0.00013800206811732596,0.0,17.609684580423032,17.169687285103024,1.4689081661211922,900.0,899.9998779296875,275.4270935058594,1.0000011920928955
3.1800000000000024,0.13311264006228632,7.068701356306049e-06,-0.000935341463179636,60.83612885302968,6.186788472829701,6.283147837082314,0.0,6.105795877140811e-05,-0.031673868091027846,17.195183751087487,-1.8052168162188824,-0.00013903361722858784,0.0,17.81685311298301,17.195212923116454,1.805216821572906,900.0,900.0,253.30496215820312,1.0000003576278687
3.2000000000000024,0.1252833382154812,8.372019017387875e-06,-0.001791674437851201,61.18025188772456,6.147904324886234,6.283145056142153,0.0,6.927380733677443e-05,-0.05395942937612866,17.217119718400642,-2.083197978127721,-0.00013906039888838374,0.0,18.02869106539664,17.217204274287905,2.083197982769093,900.0,900.0,233.29237365722656,1.0000001192092896
3.2200000000000024,0.11840989219312406,9.845266128013374e-06,-0.0031879287490550515,61.524789864196535,6.103953399728361,6.283142274666311,0.0,7.805090372577564e-05,-0.08566600174425637,17.236677928797096,-2.3118945376594837,-0.00013908718525636123,0.0,18.24511861420836,17.236890806959003,2.311894541843335,900.0,900.0,216.52561950683594,1.0
3.2400000000000024,0.11222371669904016,1.1500454955791476e-05,-0.005330965337244534,61.86970760279589,6.0558176582369505,6.283139492654698,0.0,8.746797905203467e-05,-0.12863765707469194,17.255095931139167,-2.5016796114816904,-0.00013911397599266842,0.0,18.466087194986383,17.25557542498319,2.5016796153496315,900.0,900.0,202.54571533203125,1.0
3.2600000000000025,0.10654314434599238,1.335132737347883e-05,-0.008465358368894782,62.21499189020047,6.004194328012698,6.283136710107231,0.0,9.761926271670068e-05,-0.18480164609033298,17.273332809319026,-2.6606534109435347,-0.0001391407707190667,0.0,18.691579352236783,17.27432134700013,2.660653414581768,900.0,900.0,190.6048583984375,1.0
3.2800000000000025,0.10124175231536924,1.541363209764557e-05,-0.012875073566195262,62.56064498093603,5.949642308297221,6.283133927023833,0.0,0.00010861120969997309,-0.25616987363971494,17.291976264236737,-2.7945485606041616,-0.0001391675690307855,0.0,18.921605674560297,17.293873659156983,2.7945485640694105,900.0,900.0,180.0665740966797,1.0
3.3000000000000025,0.0962286475568087,1.7705351613909284e-05,-0.018884883728384167,62.9066767839224,5.892623127193907,6.283131143404438,0.0,0.00012056074192639841,-0.3448111425791758,17.31120403439999,-2.9073695497271537,-0.0001391943705044258,0.0,19.15620019240047,17.31463773398705,2.907369553059216,900.0,900.0,170.46023559570312,1.0
3.3200000000000025,0.09143913238009334,2.0246889786557886e-05,-0.026860956038459945,63.253096372593326,5.833529753416423,6.283128359248984,0.0,0.00013359307533846175,-0.4527960884284019,17.33075483269227,-3.0019678280212503,-0.0001392211747109438,0.0,19.395414384735094,17.33666886649306,3.0019678312495555,900.0,900.0,161.30679321289062,1.0
3.3400000000000025,0.08682716339845718,2.3061200829115953e-05,-0.03721006055802392,63.59990288261258,5.772707776573718,6.283125574557424,0.0,0.000147838028917345,-0.5821143635279953,17.349896169233737,-3.0802298562492005,-0.0001392479812246834,0.0,19.63930963635882,17.359658816845254,3.080229859396693,900.0,900.0,152.21522521972656,1.0
3.3600000000000025,0.0823603898866574,2.6173846494998617e-05,-0.050377017943358984,63.94707610207061,5.710471694047431,6.283122789329715,0.0,0.0001634265376709213,-0.734581375005511,17.367425776568663,-3.1433783963794686,-0.0001392747896346665,0.0,19.887948273351586,17.382953947124026,3.1433783994649174,900.0,900.0,142.88169860839844,1.0
3.3800000000000026,0.0780168231933715,2.9612981852226032e-05,-0.06684023559166338,64.29456734895119,5.647115673224809,6.2831200035658235,0.0,0.00018048699805182035,-0.9117403898249288,17.38169891148902,-3.192223685882804,-0.00013930159954967357,0.0,20.14138366060953,17.40559472183218,3.1922236889222115,900.0,900.0,133.0847930908203,1.0
3.4000000000000026,0.07378245305158332,3.340926826194124e-05,-0.08710533409320674,64.64229116337923,5.582919728525937,6.283117217265723,0.0,0.0001991416429196998,-1.114769460329407,17.39068253131465,-3.227370784004276,-0.00013932841061348568,0.0,20.39964990753557,17.426375122047414,3.2273707870117403,900.0,900.0,122.68937683105469,1.0
3.4200000000000026,0.06964947897156791,3.759571688085922e-05,-0.11169705882297559,64.99011833885766,5.518152033763073,6.283114430429391,0.0,0.00021950321897209872,-1.344403012647479,17.392035016528506,-3.2493986922820355,-0.00013935522250601353,0.0,20.66275183293459,17.443918754819716,3.249398695270262,900.0,900.0,111.65638732910156,1.0
3.4400000000000026,0.0659431183047986,4.2207471097393033e-05,-0.14114985501839664,65.33787075172998,5.4530679181058765,6.283111643056817,0.0,0.0002416722026812826,-1.6008766068946236,17.383206270704434,-3.2590128734374724,-0.0001393820349540231,0.0,20.930655876753438,17.456765628797502,3.2590128764180304,900.0,900.0,3.5355606079101562,1.0
3.4600000000000026,0.06220552805662942,4.7279340613163446e-05,-0.17597559030449966,65.68529816221267,5.388360739063231,6.28310885514799,0.0,0.0002655147488957586,-1.88169692171568,17.359534777564768,-3.211705030827127,-0.0001394088477339583,0.0,21.20325710987367,17.46122077831825,3.2117050338527515,900.0,900.0,1.047733187675476,1.0
3.4800000000000026,0.05843733205805541,5.284808265412627e-05,-0.2166774990223489,66.0321047514005,5.324586481391741,6.283106066702906,0.0,0.0002913594552005244,-2.188493950069242,17.321124141218327,-3.1657207363217665,-0.00013943566070073128,0.0,21.480405604179072,17.458832932641183,3.1657207393925213,900.0,900.0,1.002684235572815,1.0
3.5000000000000027,0.05473114425019886,5.895405062546666e-05,-0.2637584761143033,66.37797196173253,5.261718836071445,6.283103277721562,0.0,0.00031923734193351405,-2.519603759126201,17.265596891984398,-3.1210437957078603,-0.00013946247383965791,0.0,21.76192832810935,17.448473837027027,3.12104379882377,900.0,900.0,1.0003150701522827,1.0
3.5200000000000027,0.05111910019618745,6.563808192890672e-05,-0.3176851349967774,66.72253611812758,5.199732208280061,6.283100488203953,0.0,0.00034916578841049246,-2.8730621291212084,17.190818747521476,-3.0776189834306633,-0.0001394892871699252,0.0,22.047596876069843,17.429249419577513,3.077618986591753,900.0,900.0,1.0000602006912231,1.0
3.5400000000000027,0.047632674027790575,7.29412418596056e-05,-0.37888249785039835,67.06539364893541,5.138602076929349,6.283097698150073,0.0,0.00038115020465939666,-3.2466741562408847,17.09493433326132,-3.0353941516405056,-0.00013951610074515566,0.0,22.337130600813385,17.40050783973257,3.0353941548468013,900.0,900.0,1.0000158548355103,1.0
3.5600000000000027,0.0443021923881225,8.090459948219657e-05,-0.44773003568368575,67.40610685112442,5.078304935231188,6.283094907559917,0.0,0.0004151855575997,-3.6380796270878557,16.976385885639083,-2.9943200181756175,-0.00013954291464945572,0.0,22.630201071264114,17.36183461744572,2.9943200214271446,900.0,900.0,1.0000052452087402,1.0
3.5800000000000027,0.04115650442453935,8.956903414983816e-05,-0.5245589721893483,67.74420989990107,5.018818235330722,6.28309211643348,0.0,0.0004512579091644591,-4.044814023478409,16.833918992024937,-2.954349971870942,-0.00013956972898781882,0.0,22.926437472014225,17.313039863588923,2.9543499751677262,900.0,900.0,1.000002145767212,1.0
3.6000000000000028,0.03822279459748213,9.897507246960885e-05,-0.6096507476996332,68.07921486720772,4.960120334530551,6.283089324770751,0.0,0.0004893459228126096,-4.464363527550081,16.666577738641887,-2.915440108146044,-0.00013959654388951258,0.0,23.225432605468836,17.25414024122246,2.9154401114881114,900.0,900.0,1.0000009536743164,1.0
3.6200000000000028,0.035526514012427936,0.00010916275469567657,-0.7032365128919121,68.41061756030795,4.902190445070712,6.283086532571717,0.0,0.0005294222997941617,-4.894212991677808,16.47369157138146,-2.8775488378378538,-0.00013962335950017544,0.0,23.52674919234795,17.185337793514574,2.8775488412252304,900.0,900.0,1.0000004768371582,1.0
3.640000000000003,0.033091404872600955,0.00012017152890883375,-0.8054975071856679,68.73790303655352,4.845008591694164,6.283083739836362,0.0,0.0005714551215215562,-5.331886437697768,16.254856053174663,-2.840636499816881,-0.00013965017598068763,0.0,23.829926209892893,17.106997358405575,2.840636503249593,900.0,900.0,1.000000238418579,1.0
3.660000000000003,0.030939597975495108,0.00013204017095328895,-0.9165661723939956,69.06055069180972,4.7885555719883115,6.283080946564667,0.0,0.0006154090829239619,-5.774980083134996,16.009909472445802,-2.8046654707682968,-0.0001396769935077357,0.0,24.13448505531702,17.01962386938219,2.8046654742463697,900.0,900.0,1.0000001192092896,1.0
3.680000000000003,0.029091760397599368,0.00014480672778768153,-1.0365278546093348,69.37803885630436,4.732812916920571,6.283078152756609,0.0,0.0006612466005152958,-6.221188138398905,15.738906977018159,-2.769600036005831,-0.00013970381226252208,0.0,24.43993536997229,16.923840436550837,2.769600039529292,900.0,900.0,1.0000001192092896,1.0
3.700000000000003,0.02756726920158142,0.0001585084817171677,-1.1654229553075095,69.68984886260907,4.677762856891196,6.283075358412162,0.0,0.0007089287924333216,-6.668321931418559,15.44209365345262,-2.7354059669315784,-0.00013973063244092647,0.0,24.745780405127377,16.820367840377912,2.7354059705004543,900.0,900.0,1.0,1.0
3.720000000000003,0.02638439856047233,0.00017318193284475837,-1.3032494041819855,69.99546857608318,4.623388287500532,6.283072563531295,0.0,0.0007584163203257448,-7.11432295602903,15.119877693959078,-2.702050972134726,-0.0001397574542422154,0.0,25.05152185120907,16.710005780314926,2.7020509757490445,900.0,900.0,1.0,1.0
3.740000000000003,0.02556050175349665,0.00018886279710333807,-1.4499653408356477,70.29439539850503,4.569672733563085,6.283069768113975,0.0,0.0008096701055322235,-7.557270709337189,14.772804548226015,-2.669504421609967,-0.00013978427787242941,0.0,25.35666408810368,16.593616105293588,2.6695044252697557,900.0,900.0,1.0,1.0
3.760000000000003,0.025112175054544907,0.00020558601734504495,-1.6054919085311379,70.58613877105859,4.516600317718751,6.28306697216016,0.0,0.000862651918638464,-7.995386060211824,14.401532707129263,-2.637737162823405,-0.00013981110353760874,0.0,25.660717843859747,16.472108040882677,2.6377371665286917,900.0,900.0,1.0,1.0
3.780000000000003,0.02505539294726449,0.0002233857850186262,-1.7697160785060888,70.8702222138759,4.464155731765889,6.283064175669811,0.0,0.0009173248487196621,-8.427030937283265,14.006811574602933,-2.606721432462783,-0.000139837931447745,0.0,25.96320327231224,16.34642535069502,2.6067214362135958,900.0,900.0,1.0,1.0
3.800000000000003,0.02540560582061521,0.000242295570115325,-1.9424934388428587,71.14618494668814,4.412324209696756,6.283061378642877,0.0,0.0009736536609502161,-8.85070509639374,13.589461706618943,-2.576430774450589,-0.00013986476181282952,0.0,26.26365247797133,16.217535297541186,2.576430778246956,900.0,900.0,1.0,1.0
3.820000000000003,0.026177793145796897,0.0002623481572432183,-2.1236508964621885,71.41358313925035,4.361091502315176,6.28305858107931,0.0,0.0010316050518391115,-9.265040665539233,13.150357549601075,-2.546839963707478,-0.00013989159484398248,0.0,26.56161152917038,16.086419218727787,2.546839967549427,900.0,900.0,1.0,1.0
3.840000000000003,0.027386466855490847,0.00028357568588242876,-2.3129892540732118,71.6719908416751,4.310443853326101,6.283055782979055,0.0,0.001091147812081936,-9.668795095563077,12.690412692874135,-2.5179249352001283,-0.0001399184307489366,0.0,26.8566420086218,15.954064501124757,2.517924939087688,900.0,900.0,1.0,1.0
3.860000000000003,0.02904562131384208,0.00030600969307801153,-2.510285635704727,71.92100064418189,4.260367976795596,6.283052984342049,0.0,0.0011522529074763435,-10.060843067588468,12.210567557805334,-2.4896627178503525,-0.00013994526973373084,0.0,27.148322154949525,15.821457728100082,2.4896627217835516,900.0,900.0,1.0,1.0
3.880000000000003,0.0311686279629541,0.0003296811570379636,-2.7152957446619146,72.16022411353443,4.210851035887886,6.283050185168232,0.0,0.0012148934885188604,-10.440167828130239,11.711779377447785,-2.4620313729206367,-0.00013997211199988772,0.0,27.436247650176927,15.689578768772064,2.462031376899504,900.0,900.0,1.0,1.0
3.900000000000003,0.0337680745379847,0.0003546205403156552,-2.927755946379199,72.3892920500273,4.161880622793422,6.283047385457536,0.0,0.0012790448392503016,-10.805852343598167,11.195014271839693,-2.4350099365257503,-0.000139998957747236,0.0,27.720032107223606,15.559395587692219,2.4350099405503145,900.0,900.0,1.0,1.0
3.920000000000003,0.03685555072276359,0.0003808578314654046,-3.1473851757164817,72.60785460467284,4.113444739768653,6.283044585209886,0.0,0.0013446842757246326,-11.157070590130127,10.661241192714419,-2.408578365951117,-0.00014002580716939442,0.0,27.999307308808547,15.431859568132195,2.408578370021407,900.0,900.0,1.0,1.0
3.940000000000003,0.04044138430993052,0.0004084225842636757,-3.373886673859935,72.81558129154406,4.0655317812142755,6.28304178442521,0.0,0.0014117910041024815,-11.493079224215208,10.111427494407296,-2.3827174894866032,-0.0001400526604543364,0.0,28.2737232452931,15.307901163186836,2.382717493602649,900.0,900.0,1.0,1.0
3.960000000000003,0.04453433433573085,0.00043734395378368677,-3.6069495642579112,73.01216092531378,4.018130516724312,6.2830389831034275,0.0,0.001480345947898623,-11.813209815582423,9.54653588256432,-2.3574089595096286,-0.00014007951778438987,0.0,28.542947994364404,15.188425714848961,2.3574089636714586,900.0,900.0,1.0,1.0
3.980000000000003,0.04914125023483593,0.00046765072879626884,-3.846250280083997,73.19730150910405,3.971230075043472,6.283036181244457,0.0,0.0015503315533595882,-12.116861767026121,8.96752249646307,-2.3326352085743074,-0.00014010637933793092,0.0,28.806667480413775,15.074309311186319,2.3326352127819514,900.0,900.0,1.0,1.0
4.000000000000003,0.05426670870586478,0.0004993713601427849,-4.091453857719295,73.37073009299073,3.9248199288748893,6.283033378848209,0.0,0.001621731581292012,-12.403495996503652,8.375335892205266,-2.3083794082839626,-0.00014013324528486766,0.0,29.064585146287968,14.966394584954562,2.3083794125374504,900.0,900.0,1.0,1.0
4.020000000000002,0.059912642538081706,0.0005325339848854591,-4.342215111833943,73.53219261902134,3.8788898804846195,6.283030575914598,0.0,0.0016945308929754111,-12.67262941496117,7.770916710856696,-2.284625430743029,-0.0001401601157883338,0.0,29.316421564998947,14.865486392561998,2.28462543504239,900.0,900.0,1.0,1.0
4.040000000000002,0.06607797791618994,0.0005671664461855915,-4.598179707970389,73.68145376449166,3.8334300480531756,6.28302777244353,0.0,0.0017687152370378426,-12.923830198683365,7.1551978361750885,-2.261357812401293,-0.00014018699100468856,0.0,29.561914014128195,14.772347349272504,2.261357816746557,900.0,900.0,1.0,1.0
4.060000000000001,0.06661063808183769,0.0006032963089900873,-4.858985148228487,73.81829679154846,3.7884308527279753,6.283024968434908,0.0,0.0018442710434117414,-13.156713827126419,6.529104869503903,-2.238561720118789,-0.00014021387108125875,0.0,29.80081603116514,14.687693233697889,2.2385617245099856,900.0,900.0,1.0,1.0
4.080000000000001,0.07308875249780868,0.0006409508717210004,-5.1242616848565,73.94252340797917,3.743883006333851,6.283022163888635,0.0,0.0019211852296795635,-13.370939835674887,5.893556773567399,-2.2162229192936156,-0.0001402407561597258,0.0,30.03289696394659,14.61218831056637,2.216222923730775,900.0,900.0,1.0,1.0
4.1000000000000005,0.07989415268939565,0.0006801571742609216,-5.393633175383122,74.05395364132814,3.6997774997018382,6.283019358804609,0.0,0.0019994450243125466,-13.566209216987229,5.24946656132925,-2.1943277439076474,-0.00014026764637273864,0.0,30.257941526755378,14.54644065382881,2.1943277483908,900.0,900.0,1.0,1.0
4.12,0.08709998375501972,0.0007209420026090971,-5.666717891492456,74.15242572624147,3.6561055915791947,6.283016553182726,0.0,0.0020790378105050066,-13.74226239394624,4.5977419300037745,-2.1728630683566497,-0.00014029454184560732,0.0,30.475749369505685,14.490997580614735,2.172863072885826,900.0,900.0,1.0,1.0
4.14,0.09468628984649431,0.0007633318906491582,-5.943129292242704,74.23779600317278,3.6128587980862097,6.283013747022881,0.0,0.0021599509935011003,-13.898877681078575,3.939285763126147,-2.151816280941843,-0.0001403214426957385,0.0,30.686134664787094,14.446341328604307,2.1518162855170724,900.0,900.0,1.0,1.0
4.159999999999999,0.10262945833479603,0.000807353119519518,-6.22247677054371,74.30993882525232,3.570028882687696,6.283010940324964,0.0,0.002242171893534883,-14.035870149022088,3.274996444827387,-2.1311752589095625,-0.00014034834903150638,0.0,30.888925715339614,14.412885123429525,2.131175263530876,900.0,900.0,1.0,1.0
4.179999999999999,0.11090288257629866,0.0008530317151123552,-6.504366380109789,74.36874646919836,3.527607846649257,6.283008133088863,0.0,0.0023256876657488405,-14.153090807585796,2.605767949777009,-2.1109283449344187,-0.00014037526095281728,0.0,31.08396458276078,14.390969787497914,2.110928349601847,900.0,900.0,1.0,1.0
4.199999999999998,0.11947726680100541,0.0009003934442472232,-6.788401548451395,74.41412904559027,3.4855879199504187,6.283005325314468,0.0,0.0024104852477379673,-14.25042602657478,1.9324896894142674,-2.0910643249493703,-0.0001404021785511096,0.0,31.27110673686819,14.380861036426555,2.091064329662944,900.0,900.0,1.0,1.0
4.219999999999998,0.12832101870516027,0.0009494638100715762,-7.074183779909974,74.44601440358386,3.44396155262859,6.283002517001663,0.0,0.0024965513346973394,-14.327797119283108,1.2560461099453235,-2.071572407233454,-0.00014042910191330553,0.0,31.450220724116555,14.382747594059165,2.0715724119932037,900.0,900.0,1.0,1.0
