time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-0.7074673400393332,1.3641305773683337,17.08531242448087,0.02763550426548722,0.0991434321373923,0.0,-1.136773962313761,1.1944067542837284,4.630567621445748,-0.029929355352256798,0.03147070179095411,0.0,437.1348373844827,437.321829235775,435.92041918865203,435.6692476334904
2.640000000000002,-0.7781437068687231,1.436419478168216,17.37003963862462,0.026044843603384216,0.10084773345112197,0.0,-1.2192332997630813,1.214985222177836,4.859329461001048,-0.02309310641103829,0.025339780109704824,0.0,496.63275707371787,496.1829864517288,497.1271446527471,497.6277581172601
2.700000000000002,-0.8533098735587226,1.5097767279996455,17.663548802101804,0.025072363045906876,0.10249808638809377,0.0,-1.2864447430803545,1.2301321879605651,4.9239824872368425,-0.00932334105972138,0.02967170737447587,0.0,449.90319484673586,450.25399495519673,449.6488475243031,450.7631772798027
2.760000000000002,-0.9326807925150568,1.584059008732856,17.962255592685924,0.025398987118964378,0.10392460793826253,0.0,-1.3593751478461522,1.2459278385779855,5.032372892522756,0.020211503306158507,0.017879704522636625,0.0,465.61585904536463,464.69239400942416,462.2791761740327,464.6009424542286
2.820000000000002,-1.01601242702482,1.6591915447998185,18.26319255878476,0.02718519111085005,0.10492151895890878,0.0,-1.4184605230486063,1.2586213559255177,4.998953921245904,0.03932738646540502,0.01535073175882195,0.0,420.0908082007919,419.87136025117746,419.7596354604691,421.4157564098928
2.880000000000002,-1.1034755169377277,1.735266448959674,18.567481810288918,0.02987170959277563,0.1060982051093955,0.0,-1.4970399498618663,1.2774677763176996,5.143291380133687,0.05022185364571611,0.023871899404525738,0.0,475.2177111426697,475.8704384736212,476.01163876811347,476.8456069519294
2.940000000000002,-1.1952776124792008,1.8124167770436992,18.87661084863107,0.0327400113992109,0.10759730908297716,0.0,-1.5631690255436756,1.2944665237988653,5.16084842379966,0.04538893735270341,0.026098108258039997,0.0,438.47214386224533,438.657178299106,438.48416503340115,438.08391423046993
3.000000000000002,-1.2910143440297486,1.8906182005983934,19.18618551634669,0.035526013549914914,0.10930400529357787,0.0,-1.6282169615322928,1.3124839350265294,5.158235831686106,0.047477505261268454,0.030791443876060517,0.0,432.42574367978665,432.8212048622522,431.7736873605265,431.95120159101236
3.0600000000000023,-1.3904968826297226,1.969886296770312,19.493853736495225,0.0381834434168562,0.11095101567702592,0.0,-1.6880504526690396,1.3300038279808721,5.097570165955581,0.04110438198490873,0.024109392026794997,0.0,413.71148498561826,413.12290559917074,412.92803791571015,412.36670906092746
3.1200000000000023,-1.494307884400893,2.0504930536046975,19.804226650838835,0.04144188125100712,0.11165673067219561,0.0,-1.7723628747913411,1.3571827373122984,5.247404126398736,0.06750615779777501,-0.0005850935715577561,0.0,479.480575228791,477.6004883326232,478.82334917854007,480.8293697478389
